mutation,replicate,time_ns,metric,metric_value
V106A+F227L,3,51.55684679665738,SER105-DOR,3.922644853591919
V106A+F227L,3,51.74032311977716,SER105-DOR,3.325570821762085
V106A+F227L,3,51.923799442896936,SER105-DOR,3.9877896308898926
V106A+F227L,3,52.10727576601671,SER105-DOR,4.073955059051514
V106A+F227L,3,52.29075208913649,SER105-DOR,3.556891918182373
V106A+F227L,3,52.47422841225627,SER105-DOR,4.187067031860352
V106A+F227L,3,52.65770473537604,SER105-DOR,3.357311725616455
V106A+F227L,3,52.84118105849582,SER105-DOR,3.6177680492401123
V106A+F227L,3,53.0246573816156,SER105-DOR,3.8332536220550537
V106A+F227L,3,53.208133704735374,SER105-DOR,3.408681869506836
V106A+F227L,3,53.39161002785515,SER105-DOR,3.8115615844726562
V106A+F227L,3,53.57508635097493,SER105-DOR,3.960435628890991
V106A+F227L,3,53.758562674094705,SER105-DOR,3.1913623809814453
V106A+F227L,3,53.94203899721448,SER105-DOR,3.5509631633758545
V106A+F227L,3,54.12551532033426,SER105-DOR,3.546597480773926
V106A+F227L,3,54.308991643454036,SER105-DOR,3.3707103729248047
V106A+F227L,3,54.49246796657381,SER105-DOR,3.3959550857543945
V106A+F227L,3,54.67594428969359,SER105-DOR,3.240420341491699
V106A+F227L,3,54.85942061281337,SER105-DOR,3.956965923309326
V106A+F227L,3,55.04289693593315,SER105-DOR,3.719879627227783
V106A+F227L,3,55.22637325905293,SER105-DOR,3.636155605316162
V106A+F227L,3,55.409849582172704,SER105-DOR,3.2309107780456543
V106A+F227L,3,55.59332590529248,SER105-DOR,3.4794931411743164
V106A+F227L,3,55.77680222841226,SER105-DOR,4.0422139167785645
V106A+F227L,3,55.960278551532035,SER105-DOR,3.4949870109558105
V106A+F227L,3,56.14375487465181,SER105-DOR,3.70219349861145
V106A+F227L,3,56.32723119777159,SER105-DOR,3.4330568313598633
V106A+F227L,3,56.510707520891366,SER105-DOR,3.7771966457366943
V106A+F227L,3,56.69418384401114,SER105-DOR,4.175780773162842
V106A+F227L,3,56.87766016713092,SER105-DOR,3.622982978820801
V106A+F227L,3,57.061136490250696,SER105-DOR,3.459672689437866
V106A+F227L,3,57.24461281337047,SER105-DOR,3.6610536575317383
V106A+F227L,3,57.42808913649025,SER105-DOR,3.415925979614258
V106A+F227L,3,57.61156545961003,SER105-DOR,3.555649518966675
V106A+F227L,3,57.795041782729804,SER105-DOR,4.47772216796875
V106A+F227L,3,57.97851810584958,SER105-DOR,3.7183680534362793
V106A+F227L,3,58.16199442896936,SER105-DOR,3.3975064754486084
V106A+F227L,3,58.345470752089135,SER105-DOR,4.124723434448242
V106A+F227L,3,58.52894707520891,SER105-DOR,3.757377862930298
V106A+F227L,3,58.71242339832869,SER105-DOR,4.061791896820068
V106A+F227L,3,58.895899721448465,SER105-DOR,4.220755577087402
V106A+F227L,3,59.07937604456824,SER105-DOR,3.6587653160095215
V106A+F227L,3,59.26285236768802,SER105-DOR,3.488258123397827
V106A+F227L,3,59.446328690807796,SER105-DOR,3.654193878173828
V106A+F227L,3,59.62980501392757,SER105-DOR,3.404921531677246
V106A+F227L,3,59.81328133704735,SER105-DOR,3.2611992359161377
V106A+F227L,3,59.99675766016713,SER105-DOR,3.7025749683380127
V106A+F227L,3,60.18023398328691,SER105-DOR,3.2566890716552734
V106A+F227L,3,60.36371030640669,SER105-DOR,3.656144142150879
V106A+F227L,3,60.547186629526465,SER105-DOR,3.8942954540252686
V106A+F227L,3,60.73066295264624,SER105-DOR,3.290890693664551
V106A+F227L,3,60.91413927576602,SER105-DOR,3.887511730194092
V106A+F227L,3,61.097615598885795,SER105-DOR,3.865560293197632
V106A+F227L,3,61.28109192200557,SER105-DOR,3.8502259254455566
V106A+F227L,3,61.46456824512535,SER105-DOR,3.5629985332489014
V106A+F227L,3,61.648044568245126,SER105-DOR,3.659468650817871
V106A+F227L,3,61.8315208913649,SER105-DOR,4.1312713623046875
V106A+F227L,3,62.01499721448468,SER105-DOR,3.643380641937256
V106A+F227L,3,62.19847353760446,SER105-DOR,3.5324811935424805
V106A+F227L,3,62.381949860724234,SER105-DOR,3.7204232215881348
V106A+F227L,3,62.56542618384401,SER105-DOR,3.808901309967041
V106A+F227L,3,62.74890250696379,SER105-DOR,3.8775081634521484
V106A+F227L,3,62.932378830083564,SER105-DOR,3.5842556953430176
V106A+F227L,3,63.11585515320334,SER105-DOR,3.61464524269104
V106A+F227L,3,63.29933147632312,SER105-DOR,3.8219285011291504
V106A+F227L,3,63.482807799442895,SER105-DOR,3.3508338928222656
V106A+F227L,3,63.66628412256267,SER105-DOR,3.1043221950531006
V106A+F227L,3,63.84976044568245,SER105-DOR,3.3882761001586914
V106A+F227L,3,64.03323676880223,SER105-DOR,3.4341952800750732
V106A+F227L,3,64.216713091922,SER105-DOR,3.3672256469726562
V106A+F227L,3,64.40018941504178,SER105-DOR,3.5722570419311523
V106A+F227L,3,64.58366573816156,SER105-DOR,3.607032537460327
V106A+F227L,3,64.76714206128133,SER105-DOR,3.568967819213867
V106A+F227L,3,64.95061838440111,SER105-DOR,3.6148529052734375
V106A+F227L,3,65.13409470752089,SER105-DOR,3.3092474937438965
V106A+F227L,3,65.31757103064066,SER105-DOR,3.6432697772979736
V106A+F227L,3,65.50104735376044,SER105-DOR,3.7576804161071777
V106A+F227L,3,65.68452367688022,SER105-DOR,3.4435904026031494
V106A+F227L,3,65.868,SER105-DOR,3.4264731407165527
V106I+F227C,1,0.0,SER105-DOR,4.721096515655518
V106I+F227C,1,0.24807799442896936,SER105-DOR,5.1892595291137695
V106I+F227C,1,0.4961559888579387,SER105-DOR,5.4221906661987305
V106I+F227C,1,0.744233983286908,SER105-DOR,5.289689064025879
V106I+F227C,1,0.9923119777158774,SER105-DOR,5.492945671081543
V106I+F227C,1,1.2403899721448468,SER105-DOR,5.310478687286377
V106I+F227C,1,1.488467966573816,SER105-DOR,5.8050537109375
V106I+F227C,1,1.7365459610027856,SER105-DOR,5.301590919494629
V106I+F227C,1,1.9846239554317548,SER105-DOR,5.187982559204102
V106I+F227C,1,2.2327019498607243,SER105-DOR,5.715710639953613
V106I+F227C,1,2.4807799442896936,SER105-DOR,5.569813251495361
V106I+F227C,1,2.728857938718663,SER105-DOR,5.422303199768066
V106I+F227C,1,2.976935933147632,SER105-DOR,5.341279029846191
V106I+F227C,1,3.2250139275766014,SER105-DOR,5.602316856384277
V106I+F227C,1,3.473091922005571,SER105-DOR,5.505235195159912
V106I+F227C,1,3.7211699164345404,SER105-DOR,5.29233455657959
V106I+F227C,1,3.9692479108635097,SER105-DOR,5.662564754486084
V106I+F227C,1,4.217325905292479,SER105-DOR,5.256642818450928
V106I+F227C,1,4.465403899721449,SER105-DOR,5.375954627990723
V106I+F227C,1,4.7134818941504175,SER105-DOR,5.094581127166748
V106I+F227C,1,4.961559888579387,SER105-DOR,5.137272357940674
V106I+F227C,1,5.209637883008356,SER105-DOR,5.149998664855957
V106I+F227C,1,5.457715877437326,SER105-DOR,5.411961555480957
V106I+F227C,1,5.7057938718662955,SER105-DOR,5.2135419845581055
V106I+F227C,1,5.953871866295264,SER105-DOR,5.461943626403809
V106I+F227C,1,6.201949860724234,SER105-DOR,5.461259841918945
V106I+F227C,1,6.450027855153203,SER105-DOR,4.546433448791504
V106I+F227C,1,6.698105849582173,SER105-DOR,5.224213123321533
V106I+F227C,1,6.946183844011142,SER105-DOR,5.64006233215332
V106I+F227C,1,7.194261838440111,SER105-DOR,5.654258728027344
V106I+F227C,1,7.442339832869081,SER105-DOR,4.930781364440918
V106I+F227C,1,7.69041782729805,SER105-DOR,4.802605628967285
V106I+F227C,1,7.938495821727019,SER105-DOR,5.449028491973877
V106I+F227C,1,8.186573816155988,SER105-DOR,5.44381046295166
V106I+F227C,1,8.434651810584958,SER105-DOR,5.153327465057373
V106I+F227C,1,8.682729805013928,SER105-DOR,5.263065814971924
V106I+F227C,1,8.930807799442897,SER105-DOR,5.2472333908081055
V106I+F227C,1,9.178885793871865,SER105-DOR,5.428241729736328
V106I+F227C,1,9.426963788300835,SER105-DOR,5.081033706665039
V106I+F227C,1,9.675041782729805,SER105-DOR,5.299772262573242
V106I+F227C,1,9.923119777158774,SER105-DOR,5.365909576416016
V106I+F227C,1,10.171197771587744,SER105-DOR,5.601380348205566
V106I+F227C,1,10.419275766016712,SER105-DOR,5.277009963989258
V106I+F227C,1,10.667353760445682,SER105-DOR,4.970505714416504
V106I+F227C,1,10.915431754874652,SER105-DOR,5.227845191955566
V106I+F227C,1,11.163509749303621,SER105-DOR,5.351794242858887
V106I+F227C,1,11.411587743732591,SER105-DOR,4.852353572845459
V106I+F227C,1,11.659665738161559,SER105-DOR,5.369675636291504
V106I+F227C,1,11.907743732590529,SER105-DOR,5.262232780456543
V106I+F227C,1,12.155821727019498,SER105-DOR,5.266216278076172
V106I+F227C,1,12.403899721448468,SER105-DOR,5.676760196685791
V106I+F227C,1,12.651977715877438,SER105-DOR,5.534595966339111
V106I+F227C,1,12.900055710306406,SER105-DOR,5.416444778442383
V106I+F227C,1,13.148133704735375,SER105-DOR,4.90645694732666
V106I+F227C,1,13.396211699164345,SER105-DOR,5.344831943511963
V106I+F227C,1,13.644289693593315,SER105-DOR,4.965329647064209
V106I+F227C,1,13.892367688022285,SER105-DOR,5.181886672973633
V106I+F227C,1,14.140445682451253,SER105-DOR,4.502288341522217
V106I+F227C,1,14.388523676880222,SER105-DOR,5.188416957855225
V106I+F227C,1,14.636601671309192,SER105-DOR,5.072155952453613
V106I+F227C,1,14.884679665738162,SER105-DOR,4.308483600616455
V106I+F227C,1,15.132757660167131,SER105-DOR,4.517928600311279
V106I+F227C,1,15.3808356545961,SER105-DOR,5.31553840637207
V106I+F227C,1,15.628913649025069,SER105-DOR,5.271618366241455
V106I+F227C,1,15.876991643454039,SER105-DOR,5.224858283996582
V106I+F227C,1,16.12506963788301,SER105-DOR,4.919197082519531
V106I+F227C,1,16.373147632311976,SER105-DOR,5.357060432434082
V106I+F227C,1,16.621225626740948,SER105-DOR,5.359012603759766
V106I+F227C,1,16.869303621169916,SER105-DOR,5.100408554077148
V106I+F227C,1,17.117381615598884,SER105-DOR,5.22670841217041
V106I+F227C,1,17.365459610027855,SER105-DOR,4.753677845001221
V106I+F227C,1,17.613537604456823,SER105-DOR,4.755152702331543
V106I+F227C,1,17.861615598885795,SER105-DOR,4.663872718811035
V106I+F227C,1,18.109693593314763,SER105-DOR,5.12059211730957
V106I+F227C,1,18.35777158774373,SER105-DOR,5.629810810089111
V106I+F227C,1,18.605849582172702,SER105-DOR,5.003993034362793
V106I+F227C,1,18.85392757660167,SER105-DOR,5.121429443359375
V106I+F227C,1,19.10200557103064,SER105-DOR,5.549797058105469
V106I+F227C,1,19.35008356545961,SER105-DOR,5.491297721862793
V106I+F227C,1,19.598161559888577,SER105-DOR,5.246421813964844
V106I+F227C,1,19.84623955431755,SER105-DOR,5.497204780578613
V106I+F227C,1,20.094317548746517,SER105-DOR,5.245561599731445
V106I+F227C,1,20.34239554317549,SER105-DOR,5.384039878845215
V106I+F227C,1,20.590473537604456,SER105-DOR,5.662381649017334
V106I+F227C,1,20.838551532033424,SER105-DOR,5.534355163574219
V106I+F227C,1,21.086629526462396,SER105-DOR,4.980815410614014
V106I+F227C,1,21.334707520891364,SER105-DOR,5.297265529632568
V106I+F227C,1,21.582785515320335,SER105-DOR,5.172083377838135
V106I+F227C,1,21.830863509749303,SER105-DOR,5.287875175476074
V106I+F227C,1,22.07894150417827,SER105-DOR,4.996460914611816
V106I+F227C,1,22.327019498607243,SER105-DOR,5.300983905792236
V106I+F227C,1,22.57509749303621,SER105-DOR,5.684891223907471
V106I+F227C,1,22.823175487465182,SER105-DOR,5.429430961608887
V106I+F227C,1,23.07125348189415,SER105-DOR,5.100703239440918
V106I+F227C,1,23.319331476323118,SER105-DOR,5.2414870262146
V106I+F227C,1,23.56740947075209,SER105-DOR,5.408389568328857
V106I+F227C,1,23.815487465181057,SER105-DOR,4.978348255157471
V106I+F227C,1,24.06356545961003,SER105-DOR,5.228538513183594
V106I+F227C,1,24.311643454038997,SER105-DOR,5.679277420043945
V106I+F227C,1,24.559721448467965,SER105-DOR,5.389453887939453
V106I+F227C,1,24.807799442896936,SER105-DOR,4.9390764236450195
V106I+F227C,1,25.055877437325904,SER105-DOR,5.247204780578613
V106I+F227C,1,25.303955431754876,SER105-DOR,4.800963401794434
V106I+F227C,1,25.552033426183844,SER105-DOR,4.993752479553223
V106I+F227C,1,25.80011142061281,SER105-DOR,4.536954879760742
V106I+F227C,1,26.048189415041783,SER105-DOR,4.803762912750244
V106I+F227C,1,26.29626740947075,SER105-DOR,5.04118013381958
V106I+F227C,1,26.544345403899722,SER105-DOR,5.471802711486816
V106I+F227C,1,26.79242339832869,SER105-DOR,5.564266204833984
V106I+F227C,1,27.04050139275766,SER105-DOR,5.28001594543457
V106I+F227C,1,27.28857938718663,SER105-DOR,4.86977481842041
V106I+F227C,1,27.536657381615598,SER105-DOR,5.476880073547363
V106I+F227C,1,27.78473537604457,SER105-DOR,4.961839199066162
V106I+F227C,1,28.032813370473537,SER105-DOR,5.075693607330322
V106I+F227C,1,28.280891364902505,SER105-DOR,4.621667385101318
V106I+F227C,1,28.528969359331477,SER105-DOR,5.538508415222168
V106I+F227C,1,28.777047353760445,SER105-DOR,4.935453414916992
V106I+F227C,1,29.025125348189416,SER105-DOR,4.882508754730225
V106I+F227C,1,29.273203342618384,SER105-DOR,4.771805763244629
V106I+F227C,1,29.521281337047352,SER105-DOR,5.504031181335449
V106I+F227C,1,29.769359331476323,SER105-DOR,5.087335586547852
V106I+F227C,1,30.01743732590529,SER105-DOR,4.92046594619751
V106I+F227C,1,30.265515320334263,SER105-DOR,5.571572780609131
V106I+F227C,1,30.51359331476323,SER105-DOR,5.172685623168945
V106I+F227C,1,30.7616713091922,SER105-DOR,5.428845405578613
V106I+F227C,1,31.00974930362117,SER105-DOR,5.076024055480957
V106I+F227C,1,31.257827298050138,SER105-DOR,4.79154634475708
V106I+F227C,1,31.50590529247911,SER105-DOR,5.320093631744385
V106I+F227C,1,31.753983286908078,SER105-DOR,5.099658489227295
V106I+F227C,1,32.00206128133705,SER105-DOR,5.191654205322266
V106I+F227C,1,32.25013927576602,SER105-DOR,5.209311485290527
V106I+F227C,1,32.498217270194985,SER105-DOR,4.7611188888549805
V106I+F227C,1,32.74629526462395,SER105-DOR,5.933306694030762
V106I+F227C,1,32.99437325905292,SER105-DOR,5.522179126739502
V106I+F227C,1,33.242451253481896,SER105-DOR,4.843459129333496
V106I+F227C,1,33.490529247910864,SER105-DOR,4.566287517547607
V106I+F227C,1,33.73860724233983,SER105-DOR,5.218077182769775
V106I+F227C,1,33.9866852367688,SER105-DOR,5.500486373901367
V106I+F227C,1,34.23476323119777,SER105-DOR,5.037317752838135
V106I+F227C,1,34.48284122562674,SER105-DOR,5.772958278656006
V106I+F227C,1,34.73091922005571,SER105-DOR,5.311985015869141
V106I+F227C,1,34.97899721448468,SER105-DOR,5.5843281745910645
V106I+F227C,1,35.22707520891365,SER105-DOR,5.437738418579102
V106I+F227C,1,35.475153203342614,SER105-DOR,4.955948352813721
V106I+F227C,1,35.72323119777159,SER105-DOR,5.29398250579834
V106I+F227C,1,35.97130919220056,SER105-DOR,5.941891193389893
V106I+F227C,1,36.219387186629525,SER105-DOR,5.515212535858154
V106I+F227C,1,36.46746518105849,SER105-DOR,4.455235481262207
V106I+F227C,1,36.71554317548746,SER105-DOR,5.024235248565674
V106I+F227C,1,36.963621169916436,SER105-DOR,5.3613128662109375
V106I+F227C,1,37.211699164345404,SER105-DOR,5.239806175231934
V106I+F227C,1,37.45977715877437,SER105-DOR,5.9045000076293945
V106I+F227C,1,37.70785515320334,SER105-DOR,4.8836798667907715
V106I+F227C,1,37.95593314763231,SER105-DOR,4.862805366516113
V106I+F227C,1,38.20401114206128,SER105-DOR,5.044584274291992
V106I+F227C,1,38.45208913649025,SER105-DOR,5.655975341796875
V106I+F227C,1,38.70016713091922,SER105-DOR,5.470126152038574
V106I+F227C,1,38.94824512534819,SER105-DOR,5.382946968078613
V106I+F227C,1,39.196323119777155,SER105-DOR,5.571080207824707
V106I+F227C,1,39.44440111420613,SER105-DOR,5.2069196701049805
V106I+F227C,1,39.6924791086351,SER105-DOR,5.068297386169434
V106I+F227C,1,39.940557103064066,SER105-DOR,5.421791076660156
V106I+F227C,1,40.188635097493034,SER105-DOR,5.368990898132324
V106I+F227C,1,40.436713091922,SER105-DOR,5.2368693351745605
V106I+F227C,1,40.68479108635098,SER105-DOR,5.165912628173828
V106I+F227C,1,40.932869080779945,SER105-DOR,5.426543235778809
V106I+F227C,1,41.18094707520891,SER105-DOR,5.706303119659424
V106I+F227C,1,41.42902506963788,SER105-DOR,5.035299301147461
V106I+F227C,1,41.67710306406685,SER105-DOR,5.410628318786621
V106I+F227C,1,41.92518105849582,SER105-DOR,4.531743049621582
V106I+F227C,1,42.17325905292479,SER105-DOR,4.833528995513916
V106I+F227C,1,42.42133704735376,SER105-DOR,5.116873741149902
V106I+F227C,1,42.66941504178273,SER105-DOR,4.307337284088135
V106I+F227C,1,42.917493036211695,SER105-DOR,4.396533966064453
V106I+F227C,1,43.16557103064067,SER105-DOR,4.055971145629883
V106I+F227C,1,43.41364902506964,SER105-DOR,4.7278313636779785
V106I+F227C,1,43.661727019498606,SER105-DOR,4.7245683670043945
V106I+F227C,1,43.909805013927574,SER105-DOR,5.409367561340332
V106I+F227C,1,44.15788300835654,SER105-DOR,5.547428607940674
V106I+F227C,1,44.40596100278552,SER105-DOR,4.908455848693848
V106I+F227C,1,44.654038997214485,SER105-DOR,4.537484645843506
V106I+F227C,1,44.90211699164345,SER105-DOR,5.218135833740234
V106I+F227C,1,45.15019498607242,SER105-DOR,4.489232063293457
V106I+F227C,1,45.39827298050139,SER105-DOR,5.201847553253174
V106I+F227C,1,45.646350974930364,SER105-DOR,5.366344928741455
V106I+F227C,1,45.89442896935933,SER105-DOR,5.823299884796143
V106I+F227C,1,46.1425069637883,SER105-DOR,5.254283905029297
V106I+F227C,1,46.39058495821727,SER105-DOR,5.599167823791504
V106I+F227C,1,46.638662952646236,SER105-DOR,5.6134562492370605
V106I+F227C,1,46.88674094707521,SER105-DOR,5.138159275054932
V106I+F227C,1,47.13481894150418,SER105-DOR,5.542393207550049
V106I+F227C,1,47.38289693593315,SER105-DOR,6.200709342956543
V106I+F227C,1,47.630974930362115,SER105-DOR,4.712599754333496
V106I+F227C,1,47.87905292479108,SER105-DOR,5.002781867980957
V106I+F227C,1,48.12713091922006,SER105-DOR,5.477969646453857
V106I+F227C,1,48.375208913649026,SER105-DOR,4.795501708984375
V106I+F227C,1,48.62328690807799,SER105-DOR,5.662641525268555
V106I+F227C,1,48.87136490250696,SER105-DOR,4.895801067352295
V106I+F227C,1,49.11944289693593,SER105-DOR,5.837215423583984
V106I+F227C,1,49.367520891364904,SER105-DOR,5.2721357345581055
V106I+F227C,1,49.61559888579387,SER105-DOR,5.205490589141846
V106I+F227C,1,49.86367688022284,SER105-DOR,5.150412559509277
V106I+F227C,1,50.11175487465181,SER105-DOR,5.541651725769043
V106I+F227C,1,50.359832869080776,SER105-DOR,5.424623966217041
V106I+F227C,1,50.60791086350975,SER105-DOR,5.186473846435547
V106I+F227C,1,50.85598885793872,SER105-DOR,5.5868940353393555
V106I+F227C,1,51.10406685236769,SER105-DOR,4.870309829711914
V106I+F227C,1,51.352144846796655,SER105-DOR,6.012415409088135
V106I+F227C,1,51.60022284122562,SER105-DOR,5.471810817718506
V106I+F227C,1,51.8483008356546,SER105-DOR,5.600218296051025
V106I+F227C,1,52.096378830083566,SER105-DOR,5.418605804443359
V106I+F227C,1,52.344456824512534,SER105-DOR,4.748635292053223
V106I+F227C,1,52.5925348189415,SER105-DOR,5.208160877227783
V106I+F227C,1,52.84061281337047,SER105-DOR,4.9622883796691895
V106I+F227C,1,53.088690807799445,SER105-DOR,5.390782356262207
V106I+F227C,1,53.33676880222841,SER105-DOR,5.34303092956543
V106I+F227C,1,53.58484679665738,SER105-DOR,5.180459499359131
V106I+F227C,1,53.83292479108635,SER105-DOR,5.592940330505371
V106I+F227C,1,54.08100278551532,SER105-DOR,5.4968461990356445
V106I+F227C,1,54.32908077994429,SER105-DOR,5.082033157348633
V106I+F227C,1,54.57715877437326,SER105-DOR,5.264418601989746
V106I+F227C,1,54.82523676880223,SER105-DOR,5.028200626373291
V106I+F227C,1,55.073314763231195,SER105-DOR,4.861935615539551
V106I+F227C,1,55.32139275766016,SER105-DOR,4.908488750457764
V106I+F227C,1,55.56947075208914,SER105-DOR,4.711325168609619
V106I+F227C,1,55.817548746518106,SER105-DOR,5.447589874267578
V106I+F227C,1,56.065626740947074,SER105-DOR,4.783689498901367
V106I+F227C,1,56.31370473537604,SER105-DOR,4.161251544952393
V106I+F227C,1,56.56178272980501,SER105-DOR,5.016361236572266
V106I+F227C,1,56.809860724233985,SER105-DOR,4.7854180335998535
V106I+F227C,1,57.05793871866295,SER105-DOR,5.2385478019714355
V106I+F227C,1,57.30601671309192,SER105-DOR,5.216222286224365
V106I+F227C,1,57.55409470752089,SER105-DOR,4.9661383628845215
V106I+F227C,1,57.80217270194986,SER105-DOR,5.252466201782227
V106I+F227C,1,58.05025069637883,SER105-DOR,5.131702423095703
V106I+F227C,1,58.2983286908078,SER105-DOR,4.410556793212891
V106I+F227C,1,58.54640668523677,SER105-DOR,5.177245616912842
V106I+F227C,1,58.794484679665736,SER105-DOR,4.450754165649414
V106I+F227C,1,59.042562674094704,SER105-DOR,5.729405879974365
V106I+F227C,1,59.29064066852368,SER105-DOR,4.369863510131836
V106I+F227C,1,59.53871866295265,SER105-DOR,5.250336647033691
V106I+F227C,1,59.786796657381615,SER105-DOR,4.586104393005371
V106I+F227C,1,60.03487465181058,SER105-DOR,5.2381272315979
V106I+F227C,1,60.28295264623955,SER105-DOR,4.389589309692383
V106I+F227C,1,60.531030640668526,SER105-DOR,5.175314426422119
V106I+F227C,1,60.779108635097494,SER105-DOR,5.05133581161499
V106I+F227C,1,61.02718662952646,SER105-DOR,4.7015180587768555
V106I+F227C,1,61.27526462395543,SER105-DOR,4.52480936050415
V106I+F227C,1,61.5233426183844,SER105-DOR,4.836562156677246
V106I+F227C,1,61.77142061281337,SER105-DOR,5.049753665924072
V106I+F227C,1,62.01949860724234,SER105-DOR,5.194499969482422
V106I+F227C,1,62.26757660167131,SER105-DOR,5.4617743492126465
V106I+F227C,1,62.515654596100276,SER105-DOR,5.469806671142578
V106I+F227C,1,62.763732590529244,SER105-DOR,4.986460208892822
V106I+F227C,1,63.01181058495822,SER105-DOR,4.904337406158447
V106I+F227C,1,63.25988857938719,SER105-DOR,4.937624454498291
V106I+F227C,1,63.507966573816155,SER105-DOR,4.456539154052734
V106I+F227C,1,63.75604456824512,SER105-DOR,4.674840450286865
V106I+F227C,1,64.0041225626741,SER105-DOR,4.447288990020752
V106I+F227C,1,64.25220055710307,SER105-DOR,5.2668023109436035
V106I+F227C,1,64.50027855153203,SER105-DOR,5.43546724319458
V106I+F227C,1,64.748356545961,SER105-DOR,5.561419486999512
V106I+F227C,1,64.99643454038997,SER105-DOR,4.541217803955078
V106I+F227C,1,65.24451253481894,SER105-DOR,4.544167995452881
V106I+F227C,1,65.4925905292479,SER105-DOR,4.900381088256836
V106I+F227C,1,65.74066852367687,SER105-DOR,5.372016429901123
V106I+F227C,1,65.98874651810584,SER105-DOR,4.609070301055908
V106I+F227C,1,66.23682451253482,SER105-DOR,5.108473300933838
V106I+F227C,1,66.48490250696379,SER105-DOR,5.115886688232422
V106I+F227C,1,66.73298050139276,SER105-DOR,4.246462821960449
V106I+F227C,1,66.98105849582173,SER105-DOR,4.9729719161987305
V106I+F227C,1,67.2291364902507,SER105-DOR,4.867341041564941
V106I+F227C,1,67.47721448467966,SER105-DOR,5.40591287612915
V106I+F227C,1,67.72529247910863,SER105-DOR,5.136697769165039
V106I+F227C,1,67.9733704735376,SER105-DOR,5.157169818878174
V106I+F227C,1,68.22144846796657,SER105-DOR,5.258934497833252
V106I+F227C,1,68.46952646239554,SER105-DOR,5.318587303161621
V106I+F227C,1,68.71760445682452,SER105-DOR,5.250786781311035
V106I+F227C,1,68.96568245125349,SER105-DOR,5.38737678527832
V106I+F227C,1,69.21376044568245,SER105-DOR,3.859975576400757
V106I+F227C,1,69.46183844011142,SER105-DOR,4.471838474273682
V106I+F227C,1,69.70991643454039,SER105-DOR,3.877084732055664
V106I+F227C,1,69.95799442896936,SER105-DOR,4.966543197631836
V106I+F227C,1,70.20607242339833,SER105-DOR,4.994335174560547
V106I+F227C,1,70.4541504178273,SER105-DOR,4.8943305015563965
V106I+F227C,1,70.70222841225626,SER105-DOR,4.64532470703125
V106I+F227C,1,70.95030640668523,SER105-DOR,4.476650238037109
V106I+F227C,1,71.19838440111421,SER105-DOR,4.861553192138672
V106I+F227C,1,71.44646239554318,SER105-DOR,4.512838840484619
V106I+F227C,1,71.69454038997215,SER105-DOR,5.3896164894104
V106I+F227C,1,71.94261838440111,SER105-DOR,4.909334182739258
V106I+F227C,1,72.19069637883008,SER105-DOR,3.31996488571167
V106I+F227C,1,72.43877437325905,SER105-DOR,5.024186134338379
V106I+F227C,1,72.68685236768802,SER105-DOR,3.4915289878845215
V106I+F227C,1,72.93493036211699,SER105-DOR,3.134580135345459
V106I+F227C,1,73.18300835654595,SER105-DOR,3.264195442199707
V106I+F227C,1,73.43108635097492,SER105-DOR,3.0562167167663574
V106I+F227C,1,73.6791643454039,SER105-DOR,3.0712051391601562
V106I+F227C,1,73.92724233983287,SER105-DOR,3.7319419384002686
V106I+F227C,1,74.17532033426184,SER105-DOR,3.5333750247955322
V106I+F227C,1,74.42339832869081,SER105-DOR,3.439689874649048
V106I+F227C,1,74.67147632311978,SER105-DOR,4.02079963684082
V106I+F227C,1,74.91955431754874,SER105-DOR,3.9929723739624023
V106I+F227C,1,75.16763231197771,SER105-DOR,3.993438482284546
V106I+F227C,1,75.41571030640668,SER105-DOR,3.7964296340942383
V106I+F227C,1,75.66378830083565,SER105-DOR,3.578888416290283
V106I+F227C,1,75.91186629526462,SER105-DOR,3.0383667945861816
V106I+F227C,1,76.1599442896936,SER105-DOR,2.6785409450531006
V106I+F227C,1,76.40802228412257,SER105-DOR,3.537126064300537
V106I+F227C,1,76.65610027855153,SER105-DOR,3.2692317962646484
V106I+F227C,1,76.9041782729805,SER105-DOR,2.3716273307800293
V106I+F227C,1,77.15225626740947,SER105-DOR,2.960986614227295
V106I+F227C,1,77.40033426183844,SER105-DOR,3.6936559677124023
V106I+F227C,1,77.6484122562674,SER105-DOR,3.733002185821533
V106I+F227C,1,77.89649025069637,SER105-DOR,3.317842483520508
V106I+F227C,1,78.14456824512534,SER105-DOR,3.4215869903564453
V106I+F227C,1,78.39264623955431,SER105-DOR,4.227027416229248
V106I+F227C,1,78.64072423398329,SER105-DOR,3.233254909515381
V106I+F227C,1,78.88880222841226,SER105-DOR,2.8128700256347656
V106I+F227C,1,79.13688022284123,SER105-DOR,3.5365991592407227
V106I+F227C,1,79.3849582172702,SER105-DOR,3.1591413021087646
V106I+F227C,1,79.63303621169916,SER105-DOR,3.120375633239746
V106I+F227C,1,79.88111420612813,SER105-DOR,3.4927945137023926
V106I+F227C,1,80.1291922005571,SER105-DOR,3.3028502464294434
V106I+F227C,1,80.37727019498607,SER105-DOR,3.8246188163757324
V106I+F227C,1,80.62534818941504,SER105-DOR,3.603276014328003
V106I+F227C,1,80.873426183844,SER105-DOR,3.4069981575012207
V106I+F227C,1,81.12150417827299,SER105-DOR,3.3067526817321777
V106I+F227C,1,81.36958217270195,SER105-DOR,3.3901848793029785
