mutation,replicate,time_ns,metric,metric_value
WT,1,92.58517034068136,LYS102-DOR,4.483914032958982
WT,1,92.78557114228457,LYS102-DOR,4.629388692914479
WT,1,92.98597194388778,LYS102-DOR,4.593074466594078
WT,1,93.18637274549098,LYS102-DOR,4.229616772428179
WT,1,93.3867735470942,LYS102-DOR,4.2130249334972785
WT,1,93.5871743486974,LYS102-DOR,4.472106704039382
WT,1,93.7875751503006,LYS102-DOR,4.776241737357186
WT,1,93.9879759519038,LYS102-DOR,4.613266565367624
WT,1,94.18837675350701,LYS102-DOR,4.289979710471009
WT,1,94.38877755511022,LYS102-DOR,3.9986510906516557
WT,1,94.58917835671343,LYS102-DOR,4.459024616490842
WT,1,94.78957915831664,LYS102-DOR,5.509968561639905
WT,1,94.98997995991984,LYS102-DOR,5.465023514507154
WT,1,95.19038076152304,LYS102-DOR,4.395284902798954
WT,1,95.39078156312625,LYS102-DOR,4.366787199485645
WT,1,95.59118236472946,LYS102-DOR,4.572530443755818
WT,1,95.79158316633267,LYS102-DOR,4.52554242769184
WT,1,95.99198396793588,LYS102-DOR,4.5253999182308995
WT,1,96.19238476953907,LYS102-DOR,3.8934380040380923
WT,1,96.39278557114228,LYS102-DOR,4.68383592916911
WT,1,96.59318637274549,LYS102-DOR,4.212610813551785
WT,1,96.7935871743487,LYS102-DOR,4.982760143749523
WT,1,96.99398797595191,LYS102-DOR,5.437781653175381
WT,1,97.19438877755512,LYS102-DOR,4.732352458087876
WT,1,97.39478957915831,LYS102-DOR,4.627940201954393
WT,1,97.59519038076152,LYS102-DOR,4.354923894331498
WT,1,97.79559118236473,LYS102-DOR,4.740308634787849
WT,1,97.99599198396794,LYS102-DOR,4.70060436767882
WT,1,98.19639278557115,LYS102-DOR,5.179806180103962
WT,1,98.39679358717436,LYS102-DOR,4.723744868066097
WT,1,98.59719438877755,LYS102-DOR,4.500140007811844
WT,1,98.79759519038076,LYS102-DOR,4.944096757745764
WT,1,98.99799599198397,LYS102-DOR,4.817823029094929
WT,1,99.19839679358718,LYS102-DOR,5.204137074593386
WT,1,99.39879759519039,LYS102-DOR,4.886297536464691
WT,1,99.5991983967936,LYS102-DOR,4.704774981562626
WT,1,99.79959919839679,LYS102-DOR,4.146425161028184
WT,1,100.0,LYS102-DOR,5.584417839624186
WT,2,0.0,LYS102-DOR,4.3227434249914785
WT,2,0.5586592178770949,LYS102-DOR,4.106394806887403
WT,2,1.1173184357541899,LYS102-DOR,4.3508240693464595
WT,2,1.6759776536312847,LYS102-DOR,4.787995220094424
WT,2,2.2346368715083798,LYS102-DOR,4.750865111340573
WT,2,2.793296089385475,LYS102-DOR,4.784900393862615
WT,2,3.3519553072625694,LYS102-DOR,4.632261985389746
WT,2,3.9106145251396645,LYS102-DOR,4.868053606071769
WT,2,4.4692737430167595,LYS102-DOR,4.901987875691506
WT,2,5.027932960893854,LYS102-DOR,3.969104105612506
WT,2,5.58659217877095,LYS102-DOR,3.9238300507428425
WT,2,6.145251396648044,LYS102-DOR,4.814795562826644
WT,2,6.703910614525139,LYS102-DOR,5.5848416639510114
WT,2,7.262569832402234,LYS102-DOR,4.534637844286381
WT,2,7.821229050279329,LYS102-DOR,4.845320823833422
WT,2,8.379888268156424,LYS102-DOR,4.5467173335879245
WT,2,8.938547486033519,LYS102-DOR,4.113804793457906
WT,2,9.497206703910614,LYS102-DOR,4.203990805385568
WT,2,10.055865921787708,LYS102-DOR,3.8484435273897377
WT,2,10.614525139664805,LYS102-DOR,3.5350780189986355
WT,2,11.1731843575419,LYS102-DOR,4.110669875142443
WT,2,11.731843575418994,LYS102-DOR,4.161066982647525
WT,2,12.290502793296088,LYS102-DOR,3.97653560191969
WT,2,12.849162011173183,LYS102-DOR,3.6745473714470664
WT,2,13.407821229050278,LYS102-DOR,3.9051150613197567
WT,2,13.966480446927374,LYS102-DOR,3.955710940781859
WT,2,14.525139664804469,LYS102-DOR,4.871638282093467
WT,2,15.083798882681563,LYS102-DOR,3.9366051904564494
WT,2,15.642458100558658,LYS102-DOR,3.8093421797636347
WT,2,16.201117318435752,LYS102-DOR,4.181606721248255
WT,2,16.75977653631285,LYS102-DOR,3.8056136363817474
WT,2,17.31843575418994,LYS102-DOR,4.187606100021168
WT,2,17.877094972067038,LYS102-DOR,3.8116360037840042
WT,2,18.435754189944134,LYS102-DOR,4.02589053344773
WT,2,18.994413407821227,LYS102-DOR,3.9559518181938174
WT,2,19.553072625698324,LYS102-DOR,3.576449743209672
WT,2,20.111731843575416,LYS102-DOR,3.622506578589449
WT,2,20.670391061452513,LYS102-DOR,4.767578558036544
WT,2,21.22905027932961,LYS102-DOR,5.481460470963843
WT,2,21.787709497206702,LYS102-DOR,4.712025064201215
WT,2,22.3463687150838,LYS102-DOR,4.25797507674461
WT,2,22.90502793296089,LYS102-DOR,5.206030290434092
WT,2,23.463687150837988,LYS102-DOR,5.332900678080722
WT,2,24.022346368715084,LYS102-DOR,4.989705850626067
WT,2,24.581005586592177,LYS102-DOR,5.1260203283343575
WT,2,25.139664804469273,LYS102-DOR,4.046453935827859
WT,2,25.698324022346366,LYS102-DOR,4.647316914882055
WT,2,26.256983240223462,LYS102-DOR,4.737813975109826
WT,2,26.815642458100555,LYS102-DOR,4.633606313973428
WT,2,27.37430167597765,LYS102-DOR,3.819499639251431
WT,2,27.932960893854748,LYS102-DOR,3.0493502849240604
WT,2,28.49162011173184,LYS102-DOR,3.2781466001779473
WT,2,29.050279329608937,LYS102-DOR,3.7002379684965394
WT,2,29.60893854748603,LYS102-DOR,3.060966099269264
WT,2,30.167597765363126,LYS102-DOR,3.054175392526107
WT,2,30.726256983240223,LYS102-DOR,3.6634616863515963
WT,2,31.284916201117316,LYS102-DOR,3.1782254446341436
WT,2,31.843575418994412,LYS102-DOR,3.8981851615769925
WT,2,32.402234636871505,LYS102-DOR,3.6545975213398276
WT,2,32.960893854748605,LYS102-DOR,3.6812861680526137
WT,2,33.5195530726257,LYS102-DOR,4.039699623455113
WT,2,34.07821229050279,LYS102-DOR,3.856560305149148
WT,2,34.63687150837988,LYS102-DOR,3.6479213328819813
WT,2,35.19553072625698,LYS102-DOR,3.5695965250261223
WT,2,35.754189944134076,LYS102-DOR,4.45537923970579
WT,2,36.31284916201117,LYS102-DOR,4.4931689333751335
WT,2,36.87150837988827,LYS102-DOR,3.7488489787937262
WT,2,37.43016759776536,LYS102-DOR,4.284623091607039
WT,2,37.988826815642454,LYS102-DOR,5.17459409446115
WT,2,38.54748603351955,LYS102-DOR,5.211727278301708
WT,2,39.10614525139665,LYS102-DOR,4.840661689432536
WT,2,39.66480446927374,LYS102-DOR,4.970527034826633
WT,2,40.22346368715083,LYS102-DOR,5.033572449462077
WT,2,40.78212290502793,LYS102-DOR,5.117276099188828
WT,2,41.340782122905026,LYS102-DOR,5.263557783907919
WT,2,41.89944134078212,LYS102-DOR,4.861866509958669
WT,2,42.45810055865922,LYS102-DOR,5.136749167815317
WT,2,43.01675977653631,LYS102-DOR,5.1363261080714935
WT,2,43.575418994413404,LYS102-DOR,4.613438081109354
WT,2,44.1340782122905,LYS102-DOR,4.933877523473925
WT,2,44.6927374301676,LYS102-DOR,4.958589924141606
WT,2,45.25139664804469,LYS102-DOR,4.926449403648501
WT,2,45.81005586592178,LYS102-DOR,4.747155333795052
WT,2,46.36871508379888,LYS102-DOR,4.152561745538205
WT,2,46.927374301675975,LYS102-DOR,4.576356969179918
WT,2,47.48603351955307,LYS102-DOR,4.8794368694680115
WT,2,48.04469273743017,LYS102-DOR,4.6169391159684015
WT,2,48.60335195530726,LYS102-DOR,5.123709243545384
WT,2,49.162011173184354,LYS102-DOR,4.370523892855263
WT,2,49.72067039106145,LYS102-DOR,5.296214955220272
WT,2,50.279329608938546,LYS102-DOR,5.066325897817558
WT,2,50.83798882681564,LYS102-DOR,5.506673921318045
WT,2,51.39664804469273,LYS102-DOR,5.6204143168643075
WT,2,51.95530726256983,LYS102-DOR,4.894928207766134
WT,2,52.513966480446925,LYS102-DOR,4.590115472533242
WT,2,53.07262569832402,LYS102-DOR,4.506661922306714
WT,2,53.63128491620111,LYS102-DOR,5.306157171155601
WT,2,54.18994413407821,LYS102-DOR,4.3362596964098135
WT,2,54.7486033519553,LYS102-DOR,5.409782358387569
WT,2,55.307262569832396,LYS102-DOR,4.3899779582020475
WT,2,55.865921787709496,LYS102-DOR,4.351161379788696
WT,2,56.42458100558659,LYS102-DOR,4.821288423122184
WT,2,56.98324022346368,LYS102-DOR,4.933289501095987
WT,2,57.54189944134078,LYS102-DOR,5.684757220391786
WT,2,58.100558659217874,LYS102-DOR,5.061100811793917
WT,2,58.65921787709497,LYS102-DOR,4.995660005514783
WT,2,59.21787709497206,LYS102-DOR,5.018228986978397
WT,2,59.77653631284916,LYS102-DOR,4.382700406113063
WT,2,60.33519553072625,LYS102-DOR,5.255424491539988
WT,2,60.893854748603346,LYS102-DOR,4.436375092883626
WT,2,61.452513966480446,LYS102-DOR,4.818114711870866
WT,2,62.01117318435754,LYS102-DOR,4.436424323494753
WT,2,62.56983240223463,LYS102-DOR,5.070622346313533
WT,2,63.12849162011173,LYS102-DOR,5.537015951052147
WT,2,63.687150837988824,LYS102-DOR,5.036128201426773
WT,2,64.24581005586592,LYS102-DOR,4.298469539155583
WT,2,64.80446927374301,LYS102-DOR,4.559667477713066
WT,2,65.3631284916201,LYS102-DOR,3.9258527103940364
WT,2,65.92178770949721,LYS102-DOR,3.7993445495753444
WT,2,66.4804469273743,LYS102-DOR,4.518295159638271
WT,2,67.0391061452514,LYS102-DOR,4.166546310958765
WT,2,67.59776536312849,LYS102-DOR,4.164268464110899
WT,2,68.15642458100558,LYS102-DOR,4.029233688739632
WT,2,68.71508379888267,LYS102-DOR,4.055526040632512
WT,2,69.27374301675977,LYS102-DOR,3.9592953694039745
WT,2,69.83240223463687,LYS102-DOR,3.7688160187749413
WT,2,70.39106145251397,LYS102-DOR,3.7807609890806684
WT,2,70.94972067039106,LYS102-DOR,3.6990495067499634
WT,2,71.50837988826815,LYS102-DOR,3.6683583883988238
WT,2,72.06703910614524,LYS102-DOR,4.169555633442793
WT,2,72.62569832402234,LYS102-DOR,3.572347845256619
WT,2,73.18435754189943,LYS102-DOR,4.014698116612649
WT,2,73.74301675977654,LYS102-DOR,5.097511017891284
WT,2,74.30167597765363,LYS102-DOR,4.002096796960544
WT,2,74.86033519553072,LYS102-DOR,4.721729050129611
WT,2,75.41899441340782,LYS102-DOR,4.6262280152413275
WT,2,75.97765363128491,LYS102-DOR,4.448193574400327
WT,2,76.536312849162,LYS102-DOR,4.3562074004115345
WT,2,77.0949720670391,LYS102-DOR,3.7854015455519634
WT,2,77.6536312849162,LYS102-DOR,4.214375435179474
WT,2,78.2122905027933,LYS102-DOR,4.14500838850833
WT,2,78.77094972067039,LYS102-DOR,4.01772667839246
WT,2,79.32960893854748,LYS102-DOR,4.448990307274726
WT,2,79.88826815642457,LYS102-DOR,4.26611891756259
WT,2,80.44692737430167,LYS102-DOR,3.8329188389839004
WT,2,81.00558659217877,LYS102-DOR,4.1779889841256095
WT,2,81.56424581005587,LYS102-DOR,4.151018319320885
WT,2,82.12290502793296,LYS102-DOR,3.9258246348133468
WT,2,82.68156424581005,LYS102-DOR,4.372165135645642
WT,2,83.24022346368714,LYS102-DOR,4.050610510409844
WT,2,83.79888268156424,LYS102-DOR,5.09545509852552
WT,2,84.35754189944133,LYS102-DOR,4.815037038055652
WT,2,84.91620111731844,LYS102-DOR,4.710371739960351
WT,2,85.47486033519553,LYS102-DOR,4.7502338895677925
WT,2,86.03351955307262,LYS102-DOR,4.5025789529356794
WT,2,86.59217877094972,LYS102-DOR,4.60824905842226
WT,2,87.15083798882681,LYS102-DOR,4.045622172260611
WT,2,87.7094972067039,LYS102-DOR,4.6387286434620165
WT,2,88.268156424581,LYS102-DOR,4.142447436993867
WT,2,88.8268156424581,LYS102-DOR,4.491731879038722
WT,2,89.3854748603352,LYS102-DOR,3.939355595110861
WT,2,89.94413407821229,LYS102-DOR,3.900143240783255
WT,2,90.50279329608938,LYS102-DOR,4.379443575732299
WT,2,91.06145251396647,LYS102-DOR,3.6290449219453738
WT,2,91.62011173184356,LYS102-DOR,4.1591475338971495
WT,2,92.17877094972066,LYS102-DOR,4.433475453377207
WT,2,92.73743016759776,LYS102-DOR,4.680501121145666
WT,2,93.29608938547486,LYS102-DOR,3.7428885191674057
WT,2,93.85474860335195,LYS102-DOR,3.7790161971008094
WT,2,94.41340782122904,LYS102-DOR,4.349814149225229
WT,2,94.97206703910614,LYS102-DOR,4.1156170473477625
WT,2,95.53072625698323,LYS102-DOR,4.139178567837791
WT,2,96.08938547486034,LYS102-DOR,4.469656383024274
WT,2,96.64804469273743,LYS102-DOR,4.325948338427491
WT,2,97.20670391061452,LYS102-DOR,4.827763472180252
WT,2,97.76536312849161,LYS102-DOR,4.368212321971993
WT,2,98.32402234636871,LYS102-DOR,4.726171032714842
WT,2,98.8826815642458,LYS102-DOR,3.914464694709054
WT,2,99.4413407821229,LYS102-DOR,4.426371470197626
WT,2,100.0,LYS102-DOR,4.924078428926877
WT,3,0.0,LYS102-DOR,4.62184249376631
WT,3,0.5586592178770949,LYS102-DOR,4.296600630237355
WT,3,1.1173184357541899,LYS102-DOR,4.761207562701768
WT,3,1.6759776536312847,LYS102-DOR,4.1249535547639296
WT,3,2.2346368715083798,LYS102-DOR,4.105481573816137
WT,3,2.793296089385475,LYS102-DOR,4.179997120579583
WT,3,3.3519553072625694,LYS102-DOR,4.486180078737226
WT,3,3.9106145251396645,LYS102-DOR,4.134785933042686
WT,3,4.4692737430167595,LYS102-DOR,4.3770112669546535
WT,3,5.027932960893854,LYS102-DOR,5.087926829171192
WT,3,5.58659217877095,LYS102-DOR,4.835617696973109
WT,3,6.145251396648044,LYS102-DOR,4.293888921588824
WT,3,6.703910614525139,LYS102-DOR,4.670887875483081
WT,3,7.262569832402234,LYS102-DOR,4.128925243381656
WT,3,7.821229050279329,LYS102-DOR,4.699237838575194
WT,3,8.379888268156424,LYS102-DOR,4.300451176949106
WT,3,8.938547486033519,LYS102-DOR,4.046117542245719
WT,3,9.497206703910614,LYS102-DOR,4.2800612422901345
WT,3,10.055865921787708,LYS102-DOR,4.604867728789753
WT,3,10.614525139664805,LYS102-DOR,3.98300588501289
WT,3,11.1731843575419,LYS102-DOR,4.135364601622323
WT,3,11.731843575418994,LYS102-DOR,3.9270733448345205
WT,3,12.290502793296088,LYS102-DOR,3.8240284303951015
WT,3,12.849162011173183,LYS102-DOR,3.9663543376398054
WT,3,13.407821229050278,LYS102-DOR,3.6525715135894252
WT,3,13.966480446927374,LYS102-DOR,4.19876522587307
WT,3,14.525139664804469,LYS102-DOR,4.2283503506723426
WT,3,15.083798882681563,LYS102-DOR,4.459996195776311
WT,3,15.642458100558658,LYS102-DOR,4.485122286186826
WT,3,16.201117318435752,LYS102-DOR,3.810621291598137
WT,3,16.75977653631285,LYS102-DOR,4.553938545373873
WT,3,17.31843575418994,LYS102-DOR,4.23010432296485
WT,3,17.877094972067038,LYS102-DOR,4.274997865173739
WT,3,18.435754189944134,LYS102-DOR,5.0240608108664215
WT,3,18.994413407821227,LYS102-DOR,4.414815579032914
WT,3,19.553072625698324,LYS102-DOR,4.522571808443018
WT,3,20.111731843575416,LYS102-DOR,4.032428143579883
WT,3,20.670391061452513,LYS102-DOR,4.57371207973114
WT,3,21.22905027932961,LYS102-DOR,4.609138180801857
WT,3,21.787709497206702,LYS102-DOR,4.5552955795579475
WT,3,22.3463687150838,LYS102-DOR,4.042483621966249
WT,3,22.90502793296089,LYS102-DOR,4.154961326596981
WT,3,23.463687150837988,LYS102-DOR,4.7405972512447905
WT,3,24.022346368715084,LYS102-DOR,4.840533904471728
WT,3,24.581005586592177,LYS102-DOR,4.247264928605137
WT,3,25.139664804469273,LYS102-DOR,3.8277452570340667
WT,3,25.698324022346366,LYS102-DOR,4.540433746512353
WT,3,26.256983240223462,LYS102-DOR,4.340548109990883
WT,3,26.815642458100555,LYS102-DOR,4.183784173095781
WT,3,27.37430167597765,LYS102-DOR,4.880233159918473
WT,3,27.932960893854748,LYS102-DOR,4.59889864894976
WT,3,28.49162011173184,LYS102-DOR,4.656971518426898
WT,3,29.050279329608937,LYS102-DOR,4.667577585841845
WT,3,29.60893854748603,LYS102-DOR,4.745751367178372
WT,3,30.167597765363126,LYS102-DOR,4.28427629447919
WT,3,30.726256983240223,LYS102-DOR,3.880854134444237
WT,3,31.284916201117316,LYS102-DOR,3.977731882202568
WT,3,31.843575418994412,LYS102-DOR,4.30026333817199
WT,3,32.402234636871505,LYS102-DOR,4.3193825313129395
WT,3,32.960893854748605,LYS102-DOR,4.384445362815315
WT,3,33.5195530726257,LYS102-DOR,4.427614776686356
WT,3,34.07821229050279,LYS102-DOR,3.9970658998389257
WT,3,34.63687150837988,LYS102-DOR,4.733013889176265
WT,3,35.19553072625698,LYS102-DOR,4.039422247385236
WT,3,35.754189944134076,LYS102-DOR,4.346000201578062
WT,3,36.31284916201117,LYS102-DOR,4.587060899010427
WT,3,36.87150837988827,LYS102-DOR,4.966407031932147
WT,3,37.43016759776536,LYS102-DOR,4.54812631507771
WT,3,37.988826815642454,LYS102-DOR,4.168240223375983
WT,3,38.54748603351955,LYS102-DOR,4.011020453771525
WT,3,39.10614525139665,LYS102-DOR,5.1696493050414505
WT,3,39.66480446927374,LYS102-DOR,4.473254360108565
WT,3,40.22346368715083,LYS102-DOR,4.263632169463306
WT,3,40.78212290502793,LYS102-DOR,4.640258370348081
WT,3,41.340782122905026,LYS102-DOR,4.583084808778277
WT,3,41.89944134078212,LYS102-DOR,4.633290170061413
WT,3,42.45810055865922,LYS102-DOR,5.242858221702284
WT,3,43.01675977653631,LYS102-DOR,4.551347231859637
WT,3,43.575418994413404,LYS102-DOR,4.198842525526493
WT,3,44.1340782122905,LYS102-DOR,3.919080791713563
WT,3,44.6927374301676,LYS102-DOR,4.034943087233448
WT,3,45.25139664804469,LYS102-DOR,3.896674106354029
WT,3,45.81005586592178,LYS102-DOR,3.8039157849800542
WT,3,46.36871508379888,LYS102-DOR,4.072458364775397
WT,3,46.927374301675975,LYS102-DOR,4.066362331000512
WT,3,47.48603351955307,LYS102-DOR,3.9555255935133284
WT,3,48.04469273743017,LYS102-DOR,4.581455554628743
WT,3,48.60335195530726,LYS102-DOR,4.653243272144071
WT,3,49.162011173184354,LYS102-DOR,4.902252501336797
WT,3,49.72067039106145,LYS102-DOR,4.976515875130081
WT,3,50.279329608938546,LYS102-DOR,3.622899689775175
WT,3,50.83798882681564,LYS102-DOR,4.091833872316494
WT,3,51.39664804469273,LYS102-DOR,4.853172874166366
WT,3,51.95530726256983,LYS102-DOR,4.629681401824645
WT,3,52.513966480446925,LYS102-DOR,4.49478030012642
WT,3,53.07262569832402,LYS102-DOR,4.670645256454736
WT,3,53.63128491620111,LYS102-DOR,4.632178031056054
WT,3,54.18994413407821,LYS102-DOR,4.931221505831078
WT,3,54.7486033519553,LYS102-DOR,5.145291739218742
WT,3,55.307262569832396,LYS102-DOR,3.8821828464002945
WT,3,55.865921787709496,LYS102-DOR,4.368876336386594
WT,3,56.42458100558659,LYS102-DOR,4.531189158178036
WT,3,56.98324022346368,LYS102-DOR,4.984387808012297
WT,3,57.54189944134078,LYS102-DOR,4.716438719735911
WT,3,58.100558659217874,LYS102-DOR,5.287083334790293
WT,3,58.65921787709497,LYS102-DOR,4.70511875528034
WT,3,59.21787709497206,LYS102-DOR,4.838928914278492
WT,3,59.77653631284916,LYS102-DOR,4.865584865254624
WT,3,60.33519553072625,LYS102-DOR,3.8947234995590287
WT,3,60.893854748603346,LYS102-DOR,4.328326153690542
WT,3,61.452513966480446,LYS102-DOR,3.7586668347968004
WT,3,62.01117318435754,LYS102-DOR,4.505665344344993
WT,3,62.56983240223463,LYS102-DOR,3.697589239770733
WT,3,63.12849162011173,LYS102-DOR,4.04903972226925
WT,3,63.687150837988824,LYS102-DOR,4.584247626105238
WT,3,64.24581005586592,LYS102-DOR,4.683337625161289
WT,3,64.80446927374301,LYS102-DOR,5.1639319539128845
WT,3,65.3631284916201,LYS102-DOR,3.6658964932314704
WT,3,65.92178770949721,LYS102-DOR,3.516296634858977
WT,3,66.4804469273743,LYS102-DOR,4.707317121410711
WT,3,67.0391061452514,LYS102-DOR,4.233454749698152
WT,3,67.59776536312849,LYS102-DOR,3.987432162111906
WT,3,68.15642458100558,LYS102-DOR,4.102034197756515
WT,3,68.71508379888267,LYS102-DOR,4.282146579203842
WT,3,69.27374301675977,LYS102-DOR,4.579725825870495
WT,3,69.83240223463687,LYS102-DOR,4.490471908621727
WT,3,70.39106145251397,LYS102-DOR,4.199822508109848
WT,3,70.94972067039106,LYS102-DOR,3.917720073075448
WT,3,71.50837988826815,LYS102-DOR,4.439950773040736
WT,3,72.06703910614524,LYS102-DOR,4.522379580019965
WT,3,72.62569832402234,LYS102-DOR,4.260755268417087
WT,3,73.18435754189943,LYS102-DOR,4.1976269548526695
WT,3,73.74301675977654,LYS102-DOR,4.752356809881298
WT,3,74.30167597765363,LYS102-DOR,5.045638148874352
WT,3,74.86033519553072,LYS102-DOR,3.868678479830687
WT,3,75.41899441340782,LYS102-DOR,3.859611122370128
WT,3,75.97765363128491,LYS102-DOR,4.385229367531317
WT,3,76.536312849162,LYS102-DOR,4.196453161056287
WT,3,77.0949720670391,LYS102-DOR,4.400909863337255
WT,3,77.6536312849162,LYS102-DOR,4.5656790802683425
WT,3,78.2122905027933,LYS102-DOR,4.838832524788272
WT,3,78.77094972067039,LYS102-DOR,4.437850570517945
WT,3,79.32960893854748,LYS102-DOR,4.501452945977018
WT,3,79.88826815642457,LYS102-DOR,4.399811267356473
WT,3,80.44692737430167,LYS102-DOR,4.4239081718315
WT,3,81.00558659217877,LYS102-DOR,4.255458970075475
WT,3,81.56424581005587,LYS102-DOR,4.445859369225771
WT,3,82.12290502793296,LYS102-DOR,4.625211739366103
WT,3,82.68156424581005,LYS102-DOR,3.9583868901768664
WT,3,83.24022346368714,LYS102-DOR,4.8659007751734
WT,3,83.79888268156424,LYS102-DOR,4.700987144383941
WT,3,84.35754189944133,LYS102-DOR,4.695154367532607
WT,3,84.91620111731844,LYS102-DOR,4.165350278862291
WT,3,85.47486033519553,LYS102-DOR,4.012295522494496
WT,3,86.03351955307262,LYS102-DOR,4.193816465379594
WT,3,86.59217877094972,LYS102-DOR,4.564754500252121
WT,3,87.15083798882681,LYS102-DOR,4.4314263829414156
WT,3,87.7094972067039,LYS102-DOR,4.533868270757042
WT,3,88.268156424581,LYS102-DOR,4.491742662452088
WT,3,88.8268156424581,LYS102-DOR,4.628280246413566
WT,3,89.3854748603352,LYS102-DOR,4.703964186680579
WT,3,89.94413407821229,LYS102-DOR,4.68579005862299
WT,3,90.50279329608938,LYS102-DOR,4.029215008114401
WT,3,91.06145251396647,LYS102-DOR,4.443483311557207
WT,3,91.62011173184356,LYS102-DOR,4.894197690196
WT,3,92.17877094972066,LYS102-DOR,3.816341908992567
WT,3,92.73743016759776,LYS102-DOR,3.6626468042312537
WT,3,93.29608938547486,LYS102-DOR,3.765149065412143
WT,3,93.85474860335195,LYS102-DOR,3.7067472277711637
WT,3,94.41340782122904,LYS102-DOR,4.024162081323603
WT,3,94.97206703910614,LYS102-DOR,3.7393929433761066
WT,3,95.53072625698323,LYS102-DOR,4.280373366180118
WT,3,96.08938547486034,LYS102-DOR,4.114826722935909
WT,3,96.64804469273743,LYS102-DOR,3.6697427541995435
WT,3,97.20670391061452,LYS102-DOR,4.01740162785784
WT,3,97.76536312849161,LYS102-DOR,4.025495517590738
WT,3,98.32402234636871,LYS102-DOR,3.6733463127366695
WT,3,98.8826815642458,LYS102-DOR,3.851027805787586
WT,3,99.4413407821229,LYS102-DOR,3.416979958418447
WT,3,100.0,LYS102-DOR,3.772427339614679
Y181C,1,0.0,LYS102-DOR,4.113482050155143
Y181C,1,0.5586592178770949,LYS102-DOR,4.994162021923514
Y181C,1,1.1173184357541899,LYS102-DOR,5.058804335194057
Y181C,1,1.6759776536312847,LYS102-DOR,4.7784125227901795
Y181C,1,2.2346368715083798,LYS102-DOR,3.9017040667047556
Y181C,1,2.793296089385475,LYS102-DOR,3.6911324536055297
Y181C,1,3.3519553072625694,LYS102-DOR,4.304234684719944
Y181C,1,3.9106145251396645,LYS102-DOR,3.8022671818392135
Y181C,1,4.4692737430167595,LYS102-DOR,3.8804545716411503
Y181C,1,5.027932960893854,LYS102-DOR,4.285352656205437
Y181C,1,5.58659217877095,LYS102-DOR,4.011426978925645
Y181C,1,6.145251396648044,LYS102-DOR,3.6625505180443314
Y181C,1,6.703910614525139,LYS102-DOR,3.566258738761144
Y181C,1,7.262569832402234,LYS102-DOR,3.4594856135386194
Y181C,1,7.821229050279329,LYS102-DOR,4.3532433884243495
Y181C,1,8.379888268156424,LYS102-DOR,4.026770465165219
Y181C,1,8.938547486033519,LYS102-DOR,4.150806316006808
Y181C,1,9.497206703910614,LYS102-DOR,4.349126219021206
Y181C,1,10.055865921787708,LYS102-DOR,3.7858494907952704
Y181C,1,10.614525139664805,LYS102-DOR,5.369476117407256
Y181C,1,11.1731843575419,LYS102-DOR,4.182577792524963
Y181C,1,11.731843575418994,LYS102-DOR,4.786755351312331
Y181C,1,12.290502793296088,LYS102-DOR,4.527020745564941
Y181C,1,12.849162011173183,LYS102-DOR,4.427799621722551
Y181C,1,13.407821229050278,LYS102-DOR,4.398362915577811
Y181C,1,13.966480446927374,LYS102-DOR,4.479410590176471
Y181C,1,14.525139664804469,LYS102-DOR,5.293757859370192
Y181C,1,15.083798882681563,LYS102-DOR,4.513103636763599
Y181C,1,15.642458100558658,LYS102-DOR,4.775897655891386
Y181C,1,16.201117318435752,LYS102-DOR,4.358616034354773
Y181C,1,16.75977653631285,LYS102-DOR,4.5245942453331125
Y181C,1,17.31843575418994,LYS102-DOR,6.1294530441856425
Y181C,1,17.877094972067038,LYS102-DOR,5.902013393304992
Y181C,1,18.435754189944134,LYS102-DOR,5.636250700187257
Y181C,1,18.994413407821227,LYS102-DOR,5.0734345764821684
Y181C,1,19.553072625698324,LYS102-DOR,5.6509877020590205
Y181C,1,20.111731843575416,LYS102-DOR,5.505474351168221
Y181C,1,20.670391061452513,LYS102-DOR,4.894690997708815
Y181C,1,21.22905027932961,LYS102-DOR,5.407430037219142
Y181C,1,21.787709497206702,LYS102-DOR,5.282917943619463
Y181C,1,22.3463687150838,LYS102-DOR,4.8554769695216695
Y181C,1,22.90502793296089,LYS102-DOR,4.579405429706374
Y181C,1,23.463687150837988,LYS102-DOR,5.312221901874607
Y181C,1,24.022346368715084,LYS102-DOR,5.90254185164872
Y181C,1,24.581005586592177,LYS102-DOR,5.473469421364282
Y181C,1,25.139664804469273,LYS102-DOR,5.04317168623718
Y181C,1,25.698324022346366,LYS102-DOR,4.825214458969897
Y181C,1,26.256983240223462,LYS102-DOR,4.695938314287375
Y181C,1,26.815642458100555,LYS102-DOR,5.084348646458732
Y181C,1,27.37430167597765,LYS102-DOR,4.101636983407027
Y181C,1,27.932960893854748,LYS102-DOR,5.254691982651011
Y181C,1,28.49162011173184,LYS102-DOR,5.1142296471666695
Y181C,1,29.050279329608937,LYS102-DOR,4.328381949070639
Y181C,1,29.60893854748603,LYS102-DOR,4.577462768504909
Y181C,1,30.167597765363126,LYS102-DOR,4.531211235561332
Y181C,1,30.726256983240223,LYS102-DOR,4.664118603688103
Y181C,1,31.284916201117316,LYS102-DOR,4.452263837932982
Y181C,1,31.843575418994412,LYS102-DOR,5.105875288438555
Y181C,1,32.402234636871505,LYS102-DOR,4.796189529030958
Y181C,1,32.960893854748605,LYS102-DOR,4.42157578226844
